Ticker,Date,Open,High,Low,Close
CL1 COMB Comdty,2008-01-11,94.24,94.65,92.31,92.69
CL1 COMB Comdty,2008-01-14,92.92,94.43,92.41,94.2
CL1 COMB Comdty,2008-01-15,94.24,94.38,90.98,91.9
CL1 COMB Comdty,2008-01-16,91.68,91.9,89.26,90.84
CL1 COMB Comdty,2008-01-17,91,92.19,89.57,90.13
CL1 COMB Comdty,2008-01-18,89.9,91.32,89.61,90.57
CL1 COMB Comdty,2008-01-22,88.56,91,86.11,89.85
CL1 COMB Comdty,2008-01-23,89.15,89.44,86.65,86.99
CL1 COMB Comdty,2008-01-24,87.72,89.75,87,89.41
CL1 COMB Comdty,2008-01-25,89.55,91.38,89.51,90.71
CL1 COMB Comdty,2008-01-28,90.62,91.36,88.78,90.99
CL1 COMB Comdty,2008-01-29,91.05,92.42,90.33,91.64
CL1 COMB Comdty,2008-01-30,92.37,92.71,91.24,92.33
CL1 COMB Comdty,2008-01-31,91.77,92.3,89.58,91.75
CL1 COMB Comdty,2008-02-01,91.36,92.12,88.46,88.96
CL1 COMB Comdty,2008-02-04,88.66,90.83,88.07,90.02
CL1 COMB Comdty,2008-02-05,89.98,90,87.5,88.41
CL1 COMB Comdty,2008-02-06,88.27,88.94,86.66,87.14
CL1 COMB Comdty,2008-02-07,87.06,88.4,86.24,88.11
CL1 COMB Comdty,2008-02-08,88.29,91.98,88,91.77
CL1 COMB Comdty,2008-02-11,91.76,94.72,90.92,93.59
CL1 COMB Comdty,2008-02-12,93.61,94.15,92.06,92.78
CL1 COMB Comdty,2008-02-13,92.5,93.89,91.9,93.27
CL1 COMB Comdty,2008-02-14,93.29,95.6,93.25,95.46
CL1 COMB Comdty,2008-02-15,95.22,96.67,94.66,95.5
CL1 COMB Comdty,2008-02-19,95.86,100.1,95.23,100.01
CL1 COMB Comdty,2008-02-20,99.98,101.32,98.4,100.74
CL1 COMB Comdty,2008-02-21,100.01,100.33,96.87,98.23
CL1 COMB Comdty,2008-02-22,97.5,99.37,97.16,98.81
CL1 COMB Comdty,2008-02-25,98.99,99.7,97.75,99.23
CL1 COMB Comdty,2008-02-26,99.35,101.43,98.46,100.88
CL1 COMB Comdty,2008-02-27,101.2,102.08,99.43,99.64
CL1 COMB Comdty,2008-02-28,99.63,102.97,98.91,102.59
CL1 COMB Comdty,2008-02-29,102.55,103.05,101.36,101.84
CL1 COMB Comdty,2008-03-03,101.63,103.95,100.77,102.45
CL1 COMB Comdty,2008-03-04,102.35,103.33,98.87,99.52
CL1 COMB Comdty,2008-03-05,99.88,104.95,99.55,104.52
CL1 COMB Comdty,2008-03-06,104.64,105.97,102.85,105.47
CL1 COMB Comdty,2008-03-07,105.58,106.54,103.91,105.15
CL1 COMB Comdty,2008-03-10,105.25,108.21,104.08,107.9
CL1 COMB Comdty,2008-03-11,107.91,109.72,106.61,108.75
CL1 COMB Comdty,2008-03-12,108.65,110.2,107.09,109.92
CL1 COMB Comdty,2008-03-13,110.06,111,108.76,110.33
CL1 COMB Comdty,2008-03-14,110.24,110.92,108.84,110.21
CL1 COMB Comdty,2008-03-17,110.1,111.8,103.23,105.68
CL1 COMB Comdty,2008-03-18,106.15,109.8,105.68,109.42
CL1 COMB Comdty,2008-03-19,108.8,108.98,102.95,104.48
CL1 COMB Comdty,2008-03-20,102.1,102.69,98.65,101.84
CL1 COMB Comdty,2008-03-24,101.7,102.42,99.95,100.86
CL1 COMB Comdty,2008-03-25,100.43,101.86,99.13,101.22
CL1 COMB Comdty,2008-03-26,101.55,106.36,101.43,105.9
CL1 COMB Comdty,2008-03-27,106,108.22,105.03,107.58
CL1 COMB Comdty,2008-03-28,107.19,107.63,104.71,105.62
CL1 COMB Comdty,2008-03-31,105.12,106.78,100.25,101.58
CL1 COMB Comdty,2008-04-01,101.57,102.55,99.55,100.98
CL1 COMB Comdty,2008-04-02,100.83,105.1,99.84,104.83
CL1 COMB Comdty,2008-04-03,104.53,106.44,103.21,103.83
CL1 COMB Comdty,2008-04-04,104.26,106.38,104.03,106.23
CL1 COMB Comdty,2008-04-07,106.12,109.48,105.86,109.09
CL1 COMB Comdty,2008-04-08,108.88,109.64,107.64,108.5
CL1 COMB Comdty,2008-04-09,108.75,112.21,107.95,110.87
CL1 COMB Comdty,2008-04-10,110.7,112.2,108.75,110.11
CL1 COMB Comdty,2008-04-11,110.06,110.82,108.92,110.14
CL1 COMB Comdty,2008-04-14,110,111.99,109.56,111.76
CL1 COMB Comdty,2008-04-15,111.8,114.08,111.8,113.79
CL1 COMB Comdty,2008-04-16,113.85,115.14,112.19,114.93
CL1 COMB Comdty,2008-04-17,115,115.54,114.1,114.86
CL1 COMB Comdty,2008-04-18,115,116.97,112.72,116.69
CL1 COMB Comdty,2008-04-21,116.93,117.83,115.65,117.48
CL1 COMB Comdty,2008-04-22,117.53,119.9,116.85,119.37
CL1 COMB Comdty,2008-04-23,118.33,118.69,116.45,118.3
CL1 COMB Comdty,2008-04-24,117.93,118.3,114.25,116.06
CL1 COMB Comdty,2008-04-25,115.95,119.55,114.51,118.52
CL1 COMB Comdty,2008-04-28,118.95,119.93,118.16,118.75
CL1 COMB Comdty,2008-04-29,118.84,118.84,114.95,115.63
CL1 COMB Comdty,2008-04-30,115.36,116.7,113.3,113.46
CL1 COMB Comdty,2008-05-01,114.6,115.23,110.3,112.52
CL1 COMB Comdty,2008-05-02,112.25,116.8,111.78,116.32
CL1 COMB Comdty,2008-05-05,116.5,120.36,116.05,119.97
CL1 COMB Comdty,2008-05-06,119.9,122.73,119.33,121.84
CL1 COMB Comdty,2008-05-07,121.76,123.93,120.54,123.53
CL1 COMB Comdty,2008-05-08,123.81,124.61,121.58,123.69
CL1 COMB Comdty,2008-05-09,124.28,126.27,124.08,125.96
CL1 COMB Comdty,2008-05-12,125.84,126.4,123.7,124.23
CL1 COMB Comdty,2008-05-13,123.76,126.98,123.1,125.8
CL1 COMB Comdty,2008-05-14,125.97,126.04,123.77,124.22
CL1 COMB Comdty,2008-05-15,123.83,126.64,120.75,124.12
CL1 COMB Comdty,2008-05-16,124.4,127.82,124.04,126.29
CL1 COMB Comdty,2008-05-19,126.35,127.77,125.28,127.05
CL1 COMB Comdty,2008-05-20,127.49,129.6,126.67,129.07
CL1 COMB Comdty,2008-05-21,129.1,134.15,128.6,133.17
CL1 COMB Comdty,2008-05-22,133.89,135.09,130.07,130.81
CL1 COMB Comdty,2008-05-23,130.75,133.71,130.16,132.19
CL1 COMB Comdty,2008-05-27,132.98,133.65,128.18,128.85
CL1 COMB Comdty,2008-05-28,128.3,131.58,125.96,131.03
CL1 COMB Comdty,2008-05-29,130.75,133.12,126.11,126.62
CL1 COMB Comdty,2008-05-30,126.59,128.3,124.67,127.35
CL1 COMB Comdty,2008-06-02,127.63,129.35,125.22,127.76
CL1 COMB Comdty,2008-06-03,127.5,127.98,123.87,124.31
CL1 COMB Comdty,2008-06-04,124.23,125.1,121.84,122.3
CL1 COMB Comdty,2008-06-05,122.23,128.38,121.61,127.79
CL1 COMB Comdty,2008-06-06,128.2,139.12,127.81,138.54
CL1 COMB Comdty,2008-06-09,137.97,138.25,133,134.35
CL1 COMB Comdty,2008-06-10,135.02,137.98,130.8,131.31
CL1 COMB Comdty,2008-06-11,131.79,138.3,131.35,136.38
CL1 COMB Comdty,2008-06-12,136.54,137.46,131.55,136.74
CL1 COMB Comdty,2008-06-13,136.97,137.08,133.46,134.86
CL1 COMB Comdty,2008-06-16,134.41,139.89,132.84,134.61
CL1 COMB Comdty,2008-06-17,133.6,135.23,132,134.01
CL1 COMB Comdty,2008-06-18,133.5,136.88,131.82,136.68
CL1 COMB Comdty,2008-06-19,136.09,137.82,131.48,131.93
CL1 COMB Comdty,2008-06-20,132.06,136.8,131.19,134.62
CL1 COMB Comdty,2008-06-23,134.8,138.14,134.05,136.74
CL1 COMB Comdty,2008-06-24,137.25,138.75,135.9,137
CL1 COMB Comdty,2008-06-25,137.07,137.58,131.95,134.55
CL1 COMB Comdty,2008-06-26,134.52,140.39,133.68,139.64
CL1 COMB Comdty,2008-06-27,139.44,142.99,138.61,140.21
CL1 COMB Comdty,2008-06-30,140.6,143.67,139.17,140
CL1 COMB Comdty,2008-07-01,140.18,143.33,139.95,140.97
CL1 COMB Comdty,2008-07-02,141.44,144.32,140.01,143.57
CL1 COMB Comdty,2008-07-03,144.19,145.85,143.22,145.29
CL1 COMB Comdty,2008-07-07,144.27,144.53,139.5,141.37
CL1 COMB Comdty,2008-07-08,141.59,142.44,135.14,136.04
CL1 COMB Comdty,2008-07-09,136,138.28,135.34,136.05
CL1 COMB Comdty,2008-07-10,135.8,142.13,135.43,141.65
CL1 COMB Comdty,2008-07-11,141.8,147.27,141.44,145.08
CL1 COMB Comdty,2008-07-14,144.69,146.37,142.49,145.18
CL1 COMB Comdty,2008-07-15,145.19,146.73,135.92,138.74
CL1 COMB Comdty,2008-07-16,138.77,139.3,132,134.6
CL1 COMB Comdty,2008-07-17,135.11,136.75,129,129.29
CL1 COMB Comdty,2008-07-18,129.56,132.04,128.23,128.88
CL1 COMB Comdty,2008-07-21,128.88,132.05,128.63,131.04
CL1 COMB Comdty,2008-07-22,131.04,132.07,125.63,127.95
CL1 COMB Comdty,2008-07-23,128.5,128.7,124.12,124.44
CL1 COMB Comdty,2008-07-24,124.46,126.44,123.5,125.49
CL1 COMB Comdty,2008-07-25,125.6,126.51,122.5,123.26
CL1 COMB Comdty,2008-07-28,123.41,125.22,122.63,124.73
CL1 COMB Comdty,2008-07-29,124.94,125.85,120.42,122.19
CL1 COMB Comdty,2008-07-30,121.9,127.39,120.8,126.77
