Ticker,Date,Open,High,Low,Close
LH1 COMB Comdty,2008-06-04,75.725,75.725,74.85,75.375
LH1 COMB Comdty,2008-06-05,75.575,76,75.275,75.325
LH1 COMB Comdty,2008-06-06,75.45,75.8,74.875,75.125
LH1 COMB Comdty,2008-06-09,74.75,74.95,73.875,73.975
LH1 COMB Comdty,2008-06-10,73.9,74.1,73.55,73.725
LH1 COMB Comdty,2008-06-11,73.6,74,73.4,73.975
LH1 COMB Comdty,2008-06-12,73.65,73.7,73.35,73.475
LH1 COMB Comdty,2008-06-13,73.45,73.65,73.3,73.4
LH1 COMB Comdty,2008-06-16,73.625,74.1,72.625,72.875
LH1 COMB Comdty,2008-06-17,73.575,75.2,73.575,74.625
LH1 COMB Comdty,2008-06-18,75.025,75.2,74.45,74.85
LH1 COMB Comdty,2008-06-19,75,75.7,73.95,74.275
LH1 COMB Comdty,2008-06-20,75.15,77.275,74.95,77.175
LH1 COMB Comdty,2008-06-23,77.3,77.3,76.1,76.25
LH1 COMB Comdty,2008-06-24,76.5,76.525,74.6,74.9
LH1 COMB Comdty,2008-06-25,74.85,74.9,73.5,73.9
LH1 COMB Comdty,2008-06-26,74.2,74.2,72.9,73.25
LH1 COMB Comdty,2008-06-27,73.3,73.575,72.825,73.2
LH1 COMB Comdty,2008-06-30,72.9,72.9,71.45,71.775
LH1 COMB Comdty,2008-07-01,71.55,71.85,70.85,70.9
LH1 COMB Comdty,2008-07-02,70.975,72.025,70.975,71.825
LH1 COMB Comdty,2008-07-03,71.8,72.525,71.65,72.275
LH1 COMB Comdty,2008-07-07,72.325,72.55,72.05,72.4
LH1 COMB Comdty,2008-07-08,72.55,72.8,71.6,71.8
LH1 COMB Comdty,2008-07-09,72.2,73.3,71.925,72.675
LH1 COMB Comdty,2008-07-10,73.125,74.1,73.125,73.95
LH1 COMB Comdty,2008-07-11,74.15,75,73.975,74.975
LH1 COMB Comdty,2008-07-14,74.95,75.1,74.6,74.8
LH1 COMB Comdty,2008-07-15,74.75,74.85,74.525,74.625
LH1 COMB Comdty,2008-07-16,75.525,77.175,74.7,76.575
LH1 COMB Comdty,2008-07-17,77.05,77.35,75.65,76.7
LH1 COMB Comdty,2008-07-18,77.05,78.05,76.8,76.9
LH1 COMB Comdty,2008-07-21,77.1,77.7,76.45,77.575
LH1 COMB Comdty,2008-07-22,77.725,78.9,77.5,78.75
LH1 COMB Comdty,2008-07-23,78.65,78.725,77.4,78.4
LH1 COMB Comdty,2008-07-24,78.725,79.9,78.45,79.725
LH1 COMB Comdty,2008-07-25,79.9,79.925,78.5,78.6
LH1 COMB Comdty,2008-07-28,79.075,79.075,77.8,78.55
LH1 COMB Comdty,2008-07-29,78.6,78.75,77.2,78.025
